episode_id,speed_input,cte_input,heading_error_input,future_cte_input,steer_cmd,throttle_cmd,brake_cmd
21,13.280035018937662,-1.8596649169921875e-05,-4.2610569821902815e-06,-1.8596649169921875e-05,4.061145216685275e-06,1.0,0.0
21,13.494827270525164,-1.919269561767578e-05,-3.728425018153267e-06,-1.919269561767578e-05,3.728822931244843e-06,1.0,0.0
21,13.709302902240774,-1.9788742065429688e-05,-4.261057744126781e-06,-1.9788742065429688e-05,4.017300291294997e-06,1.0,0.0
21,13.923465728779295,-2.0384788513183594e-05,-4.261057744126781e-06,-2.0384788513183594e-05,3.997193606374071e-06,1.0,0.0
21,14.13731861116507,-2.09808349609375e-05,-4.261057744126781e-06,-2.09808349609375e-05,3.978344881417907e-06,1.0,0.0
21,14.350865364095567,-2.1576881408691406e-05,-4.261057744126781e-06,-2.1576881408691406e-05,3.9607890664024755e-06,1.0,0.0
21,14.56410694124481,-2.2292137145996094e-05,-4.261057744126781e-06,0.0005847469491047086,3.9533761748241905e-06,1.0,0.0
21,14.777050018333052,-2.288818359375e-05,-4.261057744126781e-06,0.002404847022607015,3.8725047968030675e-06,1.0,0.0
21,14.989693641686257,-2.3484230041503906e-05,-4.261057744126781e-06,0.005437341005569252,3.857589262044792e-06,1.0,0.0
21,15.20203590395576,-2.4199485778808594e-05,-4.261057744126781e-06,0.015130730954245442,3.852035131318752e-06,1.0,0.0
21,15.41408157351269,-2.5391578674316406e-05,-4.261057490147948e-06,0.021783828664050153,3.879209443496759e-06,1.0,0.0
21,15.62583065035728,-2.6702880859375e-05,-4.261057490147948e-06,0.03868249220524911,3.845664211639504e-06,1.0,0.0
21,15.837282180815288,-2.7894973754882812e-05,-4.261057490147948e-06,0.04891526064413876,3.870598313502871e-06,1.0,0.0
21,16.048440933258167,-2.9087066650390625e-05,-4.261057490147948e-06,0.08666420294699528,3.896343197977144e-06,1.0,0.0
21,16.259302139314237,-3.0279159545898438e-05,-4.261057744126781e-06,0.10156670647548705,3.923047821774188e-06,1.0,0.0
21,16.469869613680824,-3.159046173095703e-05,-4.261057744126781e-06,0.11761268514853263,3.882713591535709e-06,1.0,0.0
21,16.68013954166116,-3.266334533691406e-05,-4.261057490147948e-06,0.15309165781713796,3.901654843988691e-06,1.0,0.0
21,16.89011764530045,-3.3855438232421875e-05,-4.261057490147948e-06,0.17249860670187211,3.928648533813534e-06,1.0,0.0
21,17.0998001099017,-3.504753112792969e-05,-4.261057744126781e-06,0.21458261945036528,-0.00012462954625526817,1.0,0.0
21,17.30918884618939,-4.1604042053222656e-05,-9.05474770626941e-06,0.23722392981543727,-0.00028116682828136397,1.0,0.0
21,17.51828387159086,-6.175041198730469e-05,-2.60989807146072e-05,0.28563149620619077,-0.0004936480879243728,1.0,0.0
21,17.727085234702347,-0.00010633468627929688,-6.23179613805315e-05,0.33807742361585813,-0.001052723206498331,1.0,0.0
21,17.935593199376623,-0.000202178955078125,-0.00013741911224808868,0.3657053024672625,-0.0014014357939942847,1.0,0.0
21,18.143806092989788,-0.00037384033203125,-0.0002647182123538763,0.42384186732463114,-0.0021795182902938676,1.0,0.0
21,18.351723047665477,-0.0006616115570068359,-0.0004660531907638667,0.45409814735963216,-0.002613848455882982,1.0,0.0
21,18.559342665321306,-0.0011025667190551758,-0.0007526093890749741,0.5174192346585382,-0.0030625247635054343,1.0,0.0
21,18.76666605084086,-0.0017321109771728516,-0.0011265170110663551,0.583968536265334,-0.004014208226517514,1.0,0.0
21,18.973685361785783,-0.002611517906188965,-0.0016101470650247448,0.6179019625913544,-0.0044997070877612014,1.0,0.0
21,19.180403353839385,-0.0037974119186401367,-0.002210423964840093,0.6886678139153819,-0.005508480674966819,1.0,0.0
21,19.386813309908447,-0.00536346435546875,-0.002945988277697003,0.7241907563922894,-0.005994049625943895,1.0,0.0
21,19.592920117631884,-0.007378101348876953,-0.0038195053753173184,0.837585403720996,-0.0070060714512045165,1.0,0.0
21,19.79870400341898,-0.00992727279663086,-0.0036302129670121802,0.8747977957114115,-0.007464849416202172,1.0,0.0
21,20.004185231852297,-0.012485001929374295,-0.0023789658148399714,0.9529290296685495,-0.008438921786299286,1.0,0.0
21,20.209333759855852,-0.011508259504074303,0.0011303721035957927,1.032523180403616,-0.008851825307301272,1.0,0.0
21,20.414177424570273,-0.011945274924918037,0.0020529338144879682,1.0703219243426143,-0.009757235877133175,1.0,0.0
21,20.61867452419011,-0.012083915385171062,0.002806419228125469,1.1510305892151695,-0.01060937515089365,1.0,0.0
21,20.82283500189883,-0.004194053239962026,0.005763196086667033,1.232297252380075,-0.010918183073496568,1.0,0.0
21,21.02668671880567,-0.002893654874218665,0.006147909513297918,1.3137776997546546,-0.011657378920190021,1.0,0.0
21,21.230179270325994,0.00976457866571856,0.008701471230086296,1.3951095682099401,-0.011889776517764634,1.0,0.0
21,21.4333493305284,0.012010296010978916,0.0087306268037716,1.430262207893339,-0.012508918937335068,1.0,0.0
21,21.63617173762982,0.013951185483311201,0.008596612193342519,1.5099467159020277,-0.013050764681138806,1.0,0.0
21,21.838637697676475,0.03150018591147208,0.010558638221342235,1.5885023249549066,-0.013156427795115614,1.0,0.0
21,22.040777568389082,0.033576835559064655,0.0100815399868425,1.6655658900768189,-0.013563245355083518,1.0,0.0
21,22.242554640973193,0.054366611500761275,0.011642037535100389,1.740767248907563,-0.013886676795018664,1.0,0.0
21,22.44398445439086,0.05601547031193754,0.010844033527300512,1.767876203263794,-0.01386458963559815,1.0,0.0
21,22.64508506015594,0.0793537563611526,0.012008440503825796,1.8840998822319217,-0.01405093607694213,1.0,0.0
21,22.845838838391288,0.08001330506851945,0.010924465641865416,1.9064044024959275,-0.01415429492942018,1.0,0.0
21,23.046244412192834,0.10520051028179012,0.011714918985667386,2.015612673715171,-0.014014378188754048,1.0,0.0
21,23.246328758311446,0.10430884127180295,0.010375307701717178,2.0321958762146775,-0.013986213396995744,1.0,0.0
21,23.446077031997863,0.13064179847819224,0.010819019637561697,2.0894549142980496,-0.013878421843212736,1.0,0.0
21,23.645502250234387,0.15820757767274252,0.011055747015943237,2.184639440405004,-0.01369191819508486,1.0,0.0
21,23.844611069033103,0.15443888875800127,0.009386950280218354,2.191048344799812,-0.013404995049875862,1.0,0.0
21,24.043412012693906,0.18203994795972012,0.009314458240909776,2.274686439933813,-0.013100120882919057,1.0,0.0
21,24.241913899573454,0.175406352885207,0.007493771627985313,2.273353974936155,-0.012723427739279643,1.0,0.0
21,24.44012257535941,0.20237288464829106,0.007149029407446925,2.3065536890375364,-0.012277623327790296,1.0,0.0
21,24.638049755700543,0.2295227494953167,0.006632666647376564,2.369902731883748,-0.011766257404217976,1.0,0.0
21,24.83570109229874,0.21813488861289443,0.004650229102592371,2.355745128331664,-0.011329907328589597,1.0,0.0
21,25.033075515261366,0.2436394236489745,0.003919401236136322,2.4038169095743633,-0.010725064448882436,1.0,0.0
21,25.230201571137137,0.26871080075074527,0.0030392195111718506,2.4112360718438683,-0.01006240527301757,1.0,0.0
21,25.427084624627398,0.25164080640194797,0.0009963024225926598,2.3831070553894254,-0.009345940666933084,1.0,0.0
21,25.62372714986804,0.27415886060228534,-3.500428917285747e-05,2.406090652081394,-0.008580114932551673,1.0,0.0
21,25.82014626576739,0.29568629425262305,-0.0011816214484041826,2.3932281742283523,-0.007768953154235245,1.0,0.0
21,26.016352517867098,0.2722523699921471,-0.0031586970638177725,2.373343615892276,-0.0069169080022718375,1.0,0.0
21,26.212346858674536,0.29047078963440853,-0.004378734265039472,2.3463461569460193,-0.006028162677133924,1.0,0.0
21,26.408133839233898,0.3072123673419349,-0.005678170523881906,2.3121677177692774,-0.005106691392803351,1.0,0.0
21,26.603726068440146,0.32229319629221553,-0.0070456946689377575,2.285979755929727,-0.004156512804973987,1.0,0.0
21,26.79912371212016,0.28986716261288237,-0.008763104187383991,2.2221233793573987,-0.0031816400026977282,1.0,0.0
21,26.99432822943883,0.3008513570534559,-0.010107034488447644,2.1662480629263303,-0.0021856210257270724,1.0,0.0
21,27.18933940689856,0.30981305970374695,-0.01148431799091143,2.1113512537156858,-0.0011725369058413664,1.0,0.0
21,27.38415591967296,0.31661276221579593,-0.012885589587181653,2.0387400672266196,-0.00014542825976286757,1.0,0.0
21,27.578770094095702,0.3211225355057685,-0.014299118304480496,1.9612096161494543,0.000891889280529995,1.0,0.0
21,27.773180595808327,0.277373011315857,-0.015438481250545283,1.872432875525858,0.0019362675068899805,1.0,0.0
21,27.96737586927286,0.2772837943683597,-0.01672071837378636,1.7808170318603516,0.0029847024356034887,1.0,0.0
21,28.161344153412532,0.27472856307179416,-0.017985806339980495,1.6873745918273926,0.004034085018120891,1.0,0.0
21,28.355074578420744,0.2696334830073934,-0.019224517136237643,1.5923283100128174,0.005081657802985404,1.0,0.0
21,28.548550280225733,0.26193899926918185,-0.02042751156318509,1.49586820602417,0.006124700656813598,1.0,0.0
21,28.74175473611419,0.25159981366633577,-0.021585360503150075,1.3981952667236328,0.00716052525279187,1.0,0.0
21,28.93466129502604,0.23858580647306304,-0.022689499486432466,1.2995216846466064,0.008186758388291793,1.0,0.0
21,29.127254692740493,0.22288127822571546,-0.023731320320473398,1.2000694274902344,0.009201086083536007,1.0,0.0
21,29.319508840617125,0.20448727807333533,-0.024701605305638946,1.100071907043457,0.010201040369055652,1.0,0.0
21,29.51139723722798,0.183418433783201,-0.02559306716754746,0.9997701644897461,0.01163062987337404,1.0,0.0
21,29.702872040064253,0.15972336867926007,-0.026381410504111705,0.8994326591491699,0.012583394881514968,1.0,0.0
21,29.893927951917842,0.09690065482612287,-0.025556444448329094,0.7993268966674805,0.013507142681913812,1.0,0.0
21,30.084533673496143,0.0696541089894609,-0.02601095335244208,0.6997199058532715,0.014401823994505276,1.0,0.0
21,30.274659063289214,0.04007558186508575,-0.02634708412216487,0.6008882522583008,0.015266491686524651,1.0,0.0
21,30.4642778897205,0.03994052695247596,-0.028341519273034584,0.503117561340332,0.016067157487993044,1.0,0.0
21,30.653359034543005,0.004183162414571839,-0.028519392245187354,0.4066958427429199,0.01703320389425543,1.0,0.0
21,30.84185374087732,-0.03366397626555262,-0.028560130097024926,0.3119230270385742,0.017539241833110505,1.0,0.0
21,31.02978546222999,-0.0734660544673309,-0.02846757868566395,0.21909189224243164,0.017928435647781914,1.0,0.0
21,31.217137264494827,-0.11508600925321133,-0.028253585999642623,0.12848663330078125,0.01820597932967615,1.0,0.0
21,31.40390249794008,-0.15837937277129654,-0.027932750857692562,0.040387630462646484,0.018447974349417518,1.0,0.0
21,31.590066683534538,-0.20319055729887925,-0.02751616666610341,-0.04492521286010742,0.018472670962164865,1.0,0.0
21,31.775645594299274,-0.2493649080878999,-0.027019835363876928,-0.12718486785888672,0.01840407166559925,1.0,0.0
21,31.960642980653024,-0.29674553055403763,-0.026461044943981712,-0.20613431930541992,0.018188352828891995,1.0,0.0
21,32.145086137724,-0.3451773040209485,-0.025857848829317635,-0.28153085708618164,0.017913711164937427,1.0,0.0
21,32.328987466588586,-0.3945047313499641,-0.025227007222025907,-0.35314416885375977,0.017567049476709243,1.0,0.0
21,32.51237156106589,-0.4375955045405089,-0.026988938083557956,-0.4207592010498047,0.016990147203131394,1.0,0.0
21,32.6952923914949,-0.49067216356757903,-0.02636792833117573,-0.48418283462524414,0.016486115829700207,1.0,0.0
21,32.877755779824845,-0.5442170291294763,-0.02576322227616388,-0.5432372093200684,0.015931224076160308,1.0,0.0
21,33.059807229987406,-0.5977616310119629,-0.022200641398523943,-0.5977616310119629,0.015086205736690235,1.0,0.0
21,33.24152838782572,-0.6476225852966309,-0.01681999073212785,-0.6476225852966309,0.014419801087748305,1.0,0.0
21,33.42284130573597,-0.6927022933959961,-0.011517106450156673,-0.6927022933959961,0.013721037643802576,1.0,0.0
21,33.60355289921204,-0.7329025268554688,-0.006311691783487795,-0.7329025268554688,0.012692226024712754,1.0,0.0
21,33.783531402309606,-0.7681527137756348,-0.0012314456880526397,-0.7681527137756348,0.011922356994907398,1.0,0.0
21,33.962577728784886,-0.7983999252319336,0.0037037686595614077,-0.7983999252319336,0.010813261708883496,1.0,0.0
21,34.140640589155254,-0.8236179351806641,0.008468673335316238,-0.8236179351806641,0.009999490203860715,1.0,0.0
21,34.317582642286105,-0.8438000679016113,0.0130456891353484,-0.8438000679016113,0.00884527243580204,1.0,0.0
21,34.49340425033343,-0.8589653968811035,0.017413467858673603,-0.8589653968811035,0.008012123962618557,1.0,0.0
21,34.66799729159602,-0.8691496849060059,0.02155777095613563,-0.8691496849060059,0.006843779871065532,1.0,0.0
21,34.84139575026412,-0.8744182586669922,0.025460729240998427,-0.8744182586669922,0.006012509215060811,1.0,0.0
21,35.013512159056376,-0.8748526573181152,0.029111685907712476,-0.8748526573181152,0.005191937158018822,1.0,0.0
21,35.18433407556623,-0.8705487251281738,0.03250773020443011,-0.8705487251281738,0.004042992835638573,1.0,0.0
21,35.353902767176784,-0.8616337776184082,0.03563491798613123,-0.8616337776184082,0.002919699309048756,1.0,0.0
21,35.52219984938438,-0.8482604026794434,0.03847545392718815,-0.8482604026794434,0.0021403987955718844,1.0,0.0
21,35.689164640460845,-0.8305888175964355,0.041025934174832614,-0.8305888175964355,0.0010742168569787248,1.0,0.0
21,35.85487392956287,-0.8088016510009766,0.04327959263542014,-0.8088016510009766,0.00034380553126145657,1.0,0.0
21,36.01936484685022,-0.7830944061279297,0.04523612138094968,-0.7830944061279297,-0.0006494430213898932,1.0,0.0
21,36.18275709301244,-0.7536840438842773,0.04689230381216713,-0.7536840438842773,-0.0013213594645767053,1.0,0.0
21,36.34507591145815,-0.7207956314086914,0.04825088215275743,-0.7207956314086914,-0.0022289498159767333,1.0,0.0
21,36.50640316446554,-0.6846714019775391,0.04931184391915296,-0.6846714019775391,-0.0028351257852434124,1.0,0.0
21,36.66673718241012,-0.6455631256103516,0.050080644430399196,-0.6455631256103516,-0.0036472875434389444,1.0,0.0
21,36.82612831779053,-0.6037335395812988,0.05056022564726283,-0.6037335395812988,-0.0043985687652908735,1.0,0.0
21,36.984582722977684,-0.5594596862792969,0.05075075401731198,-0.5594596862792969,-0.00489036612302891,1.0,0.0
21,37.142095244394866,-0.5130167007446289,0.0506624036481486,-0.5130167007446289,-0.005533758930508247,1.0,0.0
21,37.29866694530039,-0.4646897315979004,0.05030326389158381,-0.4646897315979004,-0.006112093671122922,1.0,0.0
21,37.45429494036719,-0.41476964950561523,0.049679185379637364,-0.41476964950561523,-0.006327848718032573,1.0,0.0
21,37.60894693853352,-0.3635387420654297,0.04880913897388688,-0.3635387420654297,-0.006378229787475074,1.0,0.0
21,37.76263053112007,-0.31127023696899414,0.047722190580917055,-0.31127023696899414,-0.006434403648519164,1.0,0.0
21,37.91533178572235,-0.25823307037353516,0.0464460245924971,-0.25823307037353516,-0.00651280371054768,1.0,0.0
21,38.06703743367469,-0.2046966552734375,0.045003065657243324,-0.2046966552734375,-0.006631811389853503,0.0,1.0
21,38.21071523575577,-0.15092754364013672,0.04341051197013275,-0.15092754364013672,-0.006814765589186914,0.0,1.0
21,38.31448269405409,-0.09722471237182617,0.04168065568407178,-0.09722471237182617,-0.007095698034413361,0.0,1.0
21,38.34471866028716,-0.04393291473388672,0.039822372615630944,-0.04393291473388672,-0.007520426799855954,0.0,1.0
21,38.27779264226087,0.008573532104492188,0.03784169232796575,0.008573532104492188,-0.008153083343944314,0.0,1.0
21,38.125699709941635,0.05996894836425781,0.035730363182886145,0.05996894836425781,-0.009084584654441417,0.0,1.0
21,37.906873621521285,0.10996341705322266,0.03346344301230787,0.10996341705322266,-0.010467056493886323,0.0,1.0
21,37.63917834647613,0.15828800201416016,0.030996488234945618,0.15828800201416016,-0.01258214141540122,0.0,1.0
22,5.987724183135994e-06,0.0,0.0,0.0,0.0,1.0,0.0
22,2.1601423523419254e-06,0.0,0.0,0.0,0.0,1.0,0.0
22,4.318338701358251e-07,0.0,0.0,0.0,0.0,1.0,0.0
22,3.220525062344966e-08,0.0,0.0,0.0,0.0,1.0,0.0
22,6.346097255704074e-08,0.0,0.0,0.0,0.0,1.0,0.0
22,4.61573229531715e-09,0.0,0.0,0.0,0.0,1.0,0.0
22,4.15548778809562e-07,0.0,0.0,0.0,0.0,1.0,0.0
22,7.745394071611259e-08,0.0,0.0,0.0,0.0,1.0,0.0
22,5.004465827139924e-08,0.0,0.0,0.0,0.0,1.0,0.0
22,7.479442344755879e-08,0.0,0.0,0.0,0.0,1.0,0.0
22,4.664107788717738e-08,0.0,0.0,0.0,0.0,1.0,0.0
22,9.236073093109749e-09,0.0,0.0,0.0,0.0,1.0,0.0
22,5.522196023671475e-08,0.0,0.0,0.0,0.0,1.0,0.0
22,0.218752324634231,5.960464477539062e-07,-1.597896654047543e-06,5.960464477539062e-07,1.5894919504854198e-06,1.0,0.0
22,0.8588378429416033,8.344650268554688e-07,-2.130528745073974e-06,8.344650268554688e-07,2.1012992381837927e-06,1.0,0.0
22,1.4347372055054106,9.5367431640625e-07,-2.663161090079238e-06,9.5367431640625e-07,2.64229111357024e-06,1.0,0.0
22,1.8969168663027243,9.5367431640625e-07,-2.663160582121572e-06,9.5367431640625e-07,2.623782119909835e-06,1.0,0.0
22,2.2842638492591445,1.0728836059570312e-06,-3.195793562073919e-06,1.0728836059570312e-06,3.1440047444022137e-06,1.0,0.0
22,2.621372938157113,1.0728836059570312e-06,-3.1957930541162527e-06,1.0728836059570312e-06,3.1104747617491337e-06,1.0,0.0
22,2.9244105815903607,1.0728836059570312e-06,-3.1957928001374193e-06,1.0728836059570312e-06,3.07127528246131e-06,1.0,0.0
22,3.2041676044488794,1.3113021850585938e-06,-3.195793308095086e-06,1.3113021850585938e-06,2.9422555485569753e-06,1.0,0.0
22,3.4679110050236983,1.3113021850585938e-06,-3.728425018153267e-06,1.3113021850585938e-06,3.697227635178365e-06,1.0,0.0
22,3.720559358599676,1.3113021850585938e-06,-3.7284252721321002e-06,1.3113021850585938e-06,3.642083186677037e-06,1.0,0.0
22,3.965458393100244,1.3113021850585938e-06,-3.728425018153267e-06,1.3113021850585938e-06,3.5799796277188726e-06,1.0,0.0
22,4.2048926353493785,1.3113021850585938e-06,-3.7284252721321002e-06,1.3113021850585938e-06,3.510077441906877e-06,1.0,0.0
22,4.440431118016266,1.3113021850585938e-06,-3.728425018153267e-06,1.3113021850585938e-06,3.683020716228248e-06,1.0,0.0
22,4.6731581687979595,1.430511474609375e-06,-3.728425018153267e-06,1.430511474609375e-06,3.571744209894511e-06,1.0,0.0
22,4.903820514685188,1.430511474609375e-06,-3.7284255261109336e-06,1.430511474609375e-06,3.490386357489865e-06,1.0,0.0
22,5.132846355445347,1.430511474609375e-06,-4.261057744126781e-06,1.430511474609375e-06,4.240959206105618e-06,1.0,0.0
22,5.361546516424486,1.430511474609375e-06,-4.261057490147948e-06,1.430511474609375e-06,4.148529162045463e-06,1.0,0.0
22,5.58628225327222,1.430511474609375e-06,-4.261057490147948e-06,1.430511474609375e-06,4.044443367446739e-06,1.0,0.0
22,5.682346820838489,1.0728836059570312e-06,-4.261057490147948e-06,1.0728836059570312e-06,4.334300753339598e-06,1.0,0.0
22,5.8262376785342065,5.960464477539062e-07,-3.7284255261109336e-06,5.960464477539062e-07,3.8233845982754635e-06,1.0,0.0
22,5.994766235358574,2.384185791015625e-07,-3.7284252721321002e-06,2.384185791015625e-07,4.063626449206955e-06,1.0,0.0
22,6.184087276465282,-4.76837158203125e-07,-3.728425018153267e-06,-4.76837158203125e-07,4.099397483549713e-06,1.0,0.0
22,6.3902959823672845,-5.960464477539062e-07,-3.7284252721321002e-06,-5.960464477539062e-07,4.091472644125788e-06,1.0,0.0
22,6.610112190253252,-1.0728836059570312e-06,-3.7284252721321002e-06,-1.0728836059570312e-06,4.035975181769538e-06,1.0,0.0
22,6.84071397782107,-1.6689300537109375e-06,-4.2610569821902815e-06,-1.6689300537109375e-06,4.655089527548245e-06,1.0,0.0
22,7.080089569098441,-2.2649765014648438e-06,-4.261057744126781e-06,-2.2649765014648438e-06,4.706149964942043e-06,1.0,0.0
22,7.327441215521618,-2.7418136596679688e-06,-4.261057744126781e-06,-2.7418136596679688e-06,4.700785728121457e-06,1.0,0.0
22,7.583034038550002,-3.337860107421875e-06,-4.2610569821902815e-06,-3.337860107421875e-06,4.646181823301417e-06,1.0,0.0
22,7.849355697638373,-3.933906555175781e-06,-4.2610569821902815e-06,-3.933906555175781e-06,4.64443451602812e-06,1.0,0.0
22,8.1131563186715,-4.5299530029296875e-06,-4.2610569821902815e-06,-4.5299530029296875e-06,4.6311784922787595e-06,1.0,0.0
22,8.368289947517152,-5.125999450683594e-06,-4.261057490147948e-06,-5.125999450683594e-06,4.612949752938568e-06,1.0,0.0
22,8.61571979523488,-5.7220458984375e-06,-4.261057490147948e-06,-5.7220458984375e-06,4.5912322936183285e-06,1.0,0.0
22,8.856861114510503,-6.318092346191406e-06,-4.261057490147948e-06,-6.318092346191406e-06,4.5694728363232856e-06,1.0,0.0
22,9.093024253854455,-7.033348083496094e-06,-4.261057490147948e-06,-7.033348083496094e-06,4.570263757525659e-06,1.0,0.0
22,9.325273513803522,-7.62939453125e-06,-4.261057490147948e-06,-7.62939453125e-06,4.546908016996574e-06,1.0,0.0
22,9.554449081430953,-8.225440979003906e-06,-4.261057490147948e-06,-8.225440979003906e-06,4.521317027321735e-06,1.0,0.0
22,9.78120136262022,-8.821487426757812e-06,-4.261057490147948e-06,-8.821487426757812e-06,4.493989190731971e-06,1.0,0.0
22,10.006031036387736,-9.417533874511719e-06,-4.261057490147948e-06,-9.417533874511719e-06,4.465351349243885e-06,1.0,0.0
22,10.229322433482517,-1.0013580322265625e-05,-4.261057744126781e-06,-1.0013580322265625e-05,4.43577068902522e-06,1.0,0.0
22,10.45137023926896,-1.0609626770019531e-05,-4.261057490147948e-06,-1.0609626770019531e-05,4.447595843096531e-06,1.0,0.0
22,10.672393798839357,-1.1205673217773438e-05,-4.261057490147948e-06,-1.1205673217773438e-05,4.41971619337882e-06,1.0,0.0
22,10.892560958873553,-1.1920928955078125e-05,-4.261057490147948e-06,-1.1920928955078125e-05,4.406181669872816e-06,1.0,0.0
22,11.11199760438125,-1.2516975402832031e-05,-3.7284252721321002e-06,-1.2516975402832031e-05,4.016637336695962e-06,1.0,0.0
22,11.33080863953878,-1.3113021850585938e-05,-3.7284252721321002e-06,-1.3113021850585938e-05,3.993082237662138e-06,1.0,0.0
22,11.549069404615324,-1.3709068298339844e-05,-3.7284252721321002e-06,-1.3709068298339844e-05,3.9697191688616506e-06,1.0,0.0
22,11.766832351698707,-1.430511474609375e-05,-3.7284252721321002e-06,-1.430511474609375e-05,3.946705108622365e-06,1.0,0.0
22,11.984146118178968,-1.4901161193847656e-05,-3.728425018153267e-06,-1.4901161193847656e-05,3.924172367030159e-06,1.0,0.0
22,12.201043128982993,-1.5497207641601562e-05,-3.7284252721321002e-06,-1.5497207641601562e-05,3.902237103200244e-06,1.0,0.0
22,12.41755199434029,-1.609325408935547e-05,-4.2610569821902815e-06,-1.609325408935547e-05,4.210370610682974e-06,1.0,0.0
22,12.633690834061683,-1.6689300537109375e-05,-4.261056474232615e-06,-1.6689300537109375e-05,4.18505296467416e-06,1.0,0.0
22,12.849475860611934,-1.7404556274414062e-05,-4.2610569821902815e-06,-1.7404556274414062e-05,4.171744730109038e-06,1.0,0.0
22,13.06492042543146,-1.800060272216797e-05,-4.2610569821902815e-06,-1.800060272216797e-05,4.148129096660692e-06,1.0,0.0
22,13.280035018937662,-1.8596649169921875e-05,-4.2610569821902815e-06,-1.8596649169921875e-05,4.061145216685275e-06,1.0,0.0
22,13.494827270525164,-1.919269561767578e-05,-3.728425018153267e-06,-1.919269561767578e-05,3.728822931244843e-06,1.0,0.0
22,13.709302902240774,-1.9788742065429688e-05,-4.261057744126781e-06,-1.9788742065429688e-05,4.017300291294997e-06,1.0,0.0
22,13.923465728779295,-2.0384788513183594e-05,-4.261057744126781e-06,-2.0384788513183594e-05,3.997193606374071e-06,1.0,0.0
22,14.13731861116507,-2.09808349609375e-05,-4.261057744126781e-06,-2.09808349609375e-05,3.978344881417907e-06,1.0,0.0
22,14.350865364095567,-2.1576881408691406e-05,-4.261057744126781e-06,-2.1576881408691406e-05,3.9607890664024755e-06,1.0,0.0
22,14.56410694124481,-2.2292137145996094e-05,-4.261057744126781e-06,0.001194498698269486,3.9533761748241905e-06,1.0,0.0
22,14.777050018333052,-2.288818359375e-05,-4.261057744126781e-06,0.004842583066711592,3.8725047968030675e-06,1.0,0.0
22,14.989693641686257,-2.3484230041503906e-05,-4.261057744126781e-06,0.010917483093610958,3.857589262044792e-06,1.0,0.0
22,15.20203590395576,-2.4199485778808594e-05,-4.261057744126781e-06,0.030311049155905545,3.852035131318752e-06,1.0,0.0
22,15.41408157351269,-2.5391578674316406e-05,-4.261057490147948e-06,0.04360167226910394,3.879209443496759e-06,1.0,0.0
22,15.62583065035728,-2.6702880859375e-05,-4.261057490147948e-06,0.07728094698334442,3.845664211639504e-06,1.0,0.0
22,15.837282180815288,-2.7894973754882812e-05,-4.261057490147948e-06,0.0976216888683279,3.870598313502871e-06,1.0,0.0
22,16.048440933258167,-2.9087066650390625e-05,-4.261057490147948e-06,0.1723039446673451,3.896343197977144e-06,1.0,0.0
22,16.259302139314237,-3.0279159545898438e-05,-4.261057744126781e-06,0.2016343827793956,3.923047821774188e-06,1.0,0.0
22,16.469869613680824,-3.159046173095703e-05,-4.261057744126781e-06,0.2331178448244453,3.882713591535709e-06,1.0,0.0
22,16.68013954166116,-3.266334533691406e-05,-4.261057490147948e-06,0.30236768156573435,3.901654843988691e-06,1.0,0.0
22,16.89011764530045,-3.3855438232421875e-05,-4.261057490147948e-06,0.3400363241822979,3.928648533813534e-06,1.0,0.0
22,17.0998001099017,-3.504753112792969e-05,-4.261057744126781e-06,0.4212017123795686,-0.0002536683150643114,1.0,0.0
22,17.309188855040944,-4.684925079345703e-05,-1.4381068870512554e-05,0.46457378452513653,-0.0005670137547343257,1.0,0.0
22,17.518283950424024,-8.571147918701172e-05,-4.740426740341044e-05,0.5566022693633488,-0.0009928800946486383,1.0,0.0
22,17.727085590485313,-0.00017392635345458984,-0.00011984224092624306,0.6552168590663778,-0.002109995406661425,1.0,0.0
22,17.935585289388726,-0.0003643035888671875,-0.0002705772155159866,0.706696027109535,-0.0028051108858229363,1.0,0.0
22,18.14378779794783,-0.000706791877746582,-0.0005251753344543351,0.8139697522533682,-0.004351532963094667,1.0,0.0
22,18.351674343865813,-0.0012803077697753906,-0.0009273126265470095,0.8691932514614864,-0.0052114823083639385,1.0,0.0
22,18.55926028030973,-0.00215911865234375,-0.0014982942992414169,0.9834984337531472,-0.006097109099627371,1.0,0.0
22,18.766538503873793,-0.0034127235412597656,-0.002243446642208425,1.1016789777003568,-0.007964782254798571,1.0,0.0
22,18.97346963732002,-0.005162596702575684,-0.003204315163509014,1.1610332733981057,-0.00891074212218013,1.0,0.0
22,19.18008743481395,-0.007519364356994629,-0.004395280542918124,1.2832342876929266,-0.010861546421303214,1.0,0.0
22,19.386333361897,-0.010626673698425293,-0.005849899650468055,1.3434073791358934,-0.011789390391757401,1.0,0.0
22,19.592251447969844,-0.014617562294006348,-0.007572964875749322,1.5322058166901997,-0.01370573482512063,1.0,0.0
22,19.79776933506469,-0.01965785026550293,-0.00715380513818142,1.5921134467463918,-0.014556884030571914,1.0,0.0
22,20.002950398884597,-0.02468524201675737,-0.004593250332810358,1.716251185163594,-0.01634711814525192,1.0,0.0
22,20.2076972489319,-0.022592605826982304,0.0024905074618472856,1.839045198202892,-0.0170795806892862,1.0,0.0
22,20.41209005435791,-0.023289540595756275,0.0044053439234923684,1.8948568019598042,-0.01867384755116159,1.0,0.0
